id,yearly_income,prev_delinquencies,previous_defaults,debt_to_income,Zip_code,loan_amount,open_accounts,default
118798,138994.24,0,0,15.8592,94600,42750,12,0
76069,216480,1,0,0.7392,44400,42750,4,0
91536,77440,1,0,16.4976,72200,22486.5,9,1
69778,51251.2,1,0,32.6088,70500,14919.75,6,0
128447,70400,0,0,20.0424,80100,10858.5,11,1
40546,59840,0,0,36.4056,23200,20819.25,13,1
101917,88000,0,0,29.8032,98100,2052,15,1
41781,151360,0,0,28.5768,89100,34200,9,0
36304,44000,0,0,52.752,34400,12525.75,10,0
134075,290400,0,0,24.1752,30100,51300,14,0
126142,290400,2,0,43.5792,14200,47880,24,0
24377,58960,0,0,21.8568,11200,16245,9,0
97162,61600,0,0,32.256,8000,21546,9,0
35568,123200,2,0,39.816,77000,17100,12,0
68119,91520,0,0,49.1232,76000,16416,30,0
72066,104896,0,0,43.2264,76500,10260,17,1
128316,88000,0,0,55.3224,8000,9576,10,0
50988,98560,0,0,22.9656,19100,27360,9,0
115170,154880,1,0,20.1936,48300,17100,12,1
122385,330880,0,0,21.0168,6700,13680,18,1
52410,140800,0,0,28.8792,11700,7182,16,0
114872,56320,0,0,48.9048,10100,14321.25,8,0
49525,272800,0,0,33.8352,20000,51300,21,0
60327,72160,0,0,21.8904,42200,30822.75,13,0
112623,61600,0,0,3.3936,7800,17100,11,0
68824,75680,6,0,44.0328,42300,24624,15,0
100604,95040,1,0,41.0592,75900,17100,18,0
28077,271040,0,0,17.6904,39000,51129,16,0
68854,101728,0,0,10.6344,59700,34200,6,0
137214,93984,0,0,41.7144,64000,33345,10,0
51222,49280,0,0,35.6496,62400,9191.25,8,0
58890,100320,1,0,31.9032,53500,27360,11,0
61943,140800,0,0,31.1304,33800,17100,11,0
75044,123200,1,0,21.8904,21200,27360,11,0
100500,100320,0,0,49.2744,22200,17100,9,0
71244,70400,0,0,26.0568,67400,9789.75,7,0
92002,42240,1,0,45.276,73400,16373.25,6,0
102048,47967.04,1,0,18.4128,86300,16245,10,1
36009,132000,0,0,24.024,2800,17100,12,0
43831,114400,0,0,30.1896,22500,20520,8,0
65820,161920,0,0,22.3944,48200,41040,13,0
52014,176000,0,0,36.624,6000,6840,10,0
55230,131120,0,0,27.5016,75100,11115,14,0
62467,96800,0,0,24.9984,70100,16416,9,0
102968,132000,0,0,32.9616,92300,22230,11,0
69126,211200,0,0,24.0408,73500,16416,20,0
142864,70400,0,0,38.4048,93400,27360,16,0
78566,51040,1,0,34.2888,17500,8550,7,0
133968,181280,1,0,22.1256,80000,20520,24,0
74059,135520,0,0,56.448,98000,22230,26,0
57638,102926.56,1,0,45.7464,2100,30780,15,0
87769,70400,1,0,30.7944,33000,12825,18,0
128663,140800,0,0,31.8696,11900,24453,23,1
29643,88000,0,0,44.2344,66000,36978.75,13,0
62272,144320,0,0,32.256,40500,13680,10,0
91892,149600,0,0,33.6504,89400,59850,24,1
84391,132000,0,0,8.2824,60400,3078,11,1
30213,264000,0,0,8.8032,49400,47880,11,0
62278,96800,1,0,51.5424,35700,35910,11,0
128626,70400,0,0,48.9384,96800,1710,11,0
142002,199408,0,0,13.4064,11500,38304,18,0
89150,123200,0,0,31.0464,2300,31164.75,17,0
72728,91520,0,0,27.4848,85700,20520,12,0
79705,79200,0,0,55.5576,54500,30780,16,0
110513,220000,0,0,39.48,11300,20520,19,0
35732,96800,0,0,54.8688,10300,17100,21,0
121128,105600,0,0,41.328,94500,17100,13,0
49298,74800,0,0,54.1968,48000,9405,13,0
94673,79200,1,0,13.7928,85200,9234,11,0
55529,87472,1,0,27.0648,60000,7524,12,0
138155,126720,0,0,27.5184,70800,28728,11,1
46919,105600,0,0,9.8952,95800,28728,11,0
143323,105600,0,0,21.9744,49000,20520,12,0
69249,59840,0,0,11.088,77000,9405,11,0
102284,151888,0,0,17.052,80800,30780,8,0
80300,123200,1,0,33.348,94500,36765,14,1
93937,88000,0,0,42.9912,11700,17100,31,1
63509,167200,0,0,32.7096,60400,54720,11,0
37313,237600,0,0,29.064,11900,25650,15,0
63201,258720,0,0,16.464,98100,5130,11,1
90016,79200,0,0,4.2168,10400,4275,6,0
67475,112640,0,0,10.1472,44600,27360,15,0
139603,109120,0,0,36.1536,5400,34200,18,0
41272,49280,0,0,21.6048,47300,15390,7,0
132068,61600,0,0,16.716,72400,3762,21,0
25819,325811.2,1,0,9.4416,10000,59850,17,1
99930,123200,0,0,40.8744,55900,24795,9,1
123666,79798.4,0,0,27.4344,31500,6498,9,0
143903,151008,0,0,44.2344,6800,28728,17,0
24824,166320,0,0,30.0384,27200,20520,14,0
31697,212960,0,0,32.7264,35200,4104,26,0
46697,61600,0,0,34.2216,74000,18810,10,0
37577,72160,0,0,55.5744,3200,20520,16,0
101382,105600,0,0,19.4208,33000,6840,6,0
67933,98560,0,0,43.092,25100,25650,15,1
54328,123200,0,0,14.28,93900,13680,11,0
37383,56320,0,0,38.2368,44000,11115,9,1
122985,118800,0,0,35.0616,77300,9020.25,16,0
48311,158400,0,0,16.1112,80100,41040,9,0
133984,220000,1,0,8.5512,7800,36166.5,7,0
103089,188320,0,0,16.0608,94500,4104,14,0
127362,66880,2,0,47.712,32700,23298.75,7,1
67701,70963.2,0,0,26.208,15500,13680,11,0
130968,144320,0,0,37.1952,14700,51300,13,0
38845,102080,0,0,28.812,63000,25650,8,0
23716,114400,0,0,19.0848,37400,30780,18,0
135194,91520,1,0,22.2768,10000,20520,8,0
45195,325600,0,0,20.3616,94100,20520,11,1
52467,369600,0,0,16.9344,33700,22230,25,0
42261,91520,0,0,25.4352,65700,17185.5,11,0
32273,79200,1,0,26.6112,35700,26163,11,0
95485,105600,0,0,29.568,33100,14235.75,13,1
51907,140800,0,0,21.7728,93000,25650,14,0
33939,91520,0,0,38.5056,48600,20520,12,0
70694,84480,0,0,50.988,94100,18938.25,13,1
121471,70400,0,0,20.16,33600,9490.5,8,0
123251,109120,0,0,32.1888,43000,20520,13,0
51668,273328,0,0,25.9728,20100,59850,20,1
83653,80960,0,0,33.0456,93000,10944,10,0
60074,61600,0,0,32.2728,91300,8550,15,0
131517,274560,0,0,36.2712,94600,59850,20,0
80204,96800,0,0,46.956,27200,6840,12,1
137160,184800,0,0,40.1352,60900,51300,18,0
89051,114400,1,0,33.936,94500,10260,14,0
26258,246400,0,0,18.3792,6900,10260,7,0
24268,79200,0,0,41.58,74800,33772.5,7,0
60736,161920,0,0,54.012,57300,45144,17,0
137589,237600,0,0,25.9224,7800,58140,26,0
135398,76560,0,0,14.0952,45000,23683.5,13,1
130134,154880,2,0,48.0648,7600,27360,10,1
91403,85360,2,0,2.0832,89000,18810,7,0
116357,73920,0,0,52.1976,16800,15048,12,1
31167,140800,0,0,21.7728,11100,20520,10,0
87886,84480,0,0,32.3064,30500,17100,12,0
38498,164736,0,0,54.012,28000,17784,12,0
61927,123200,0,0,8.2656,1900,16758,14,0
35146,132000,0,0,19.32,90000,27360,15,0
83188,153120,0,0,31.2648,19000,34200,16,0
58537,103840,0,0,49.0728,49000,17100,10,0
86081,132000,0,0,52.3488,28200,25650,13,0
22086,140800,0,0,33.0288,80200,59850,8,0
122320,77440,0,0,55.9944,61000,21375,15,0
98919,19360,0,0,26.7792,13800,1710,7,1
118863,167200,0,0,28.7112,76100,51300,26,0
26675,193600,0,0,62.7648,85300,25650,25,0
137660,204864,0,0,32.0376,20700,7695,13,0
39811,264000,1,0,21.1008,1800,59850,17,0
121108,70400,0,0,23.2344,92100,19665,9,0
60359,61600,0,0,28.224,11200,14663.25,10,1
64015,140800,3,0,41.4288,48600,42750,20,0
57937,98560,0,0,23.5872,95800,17100,6,0
103620,134095.9488,0,0,23.1,32800,25650,12,1
59324,96937.28,0,0,45.7968,75000,43134.75,11,0
31174,132000,0,0,53.6256,63100,32490,24,0
134614,81400,0,0,43.7136,13000,12825,12,0
59882,193600,0,0,10.5336,6600,58952.25,14,1
66359,151360,0,0,48.552,29500,25650,17,0
27132,61600,0,0,16.6488,33400,17100,18,0
94818,198880,0,0,8.8536,7300,25650,5,0
107389,114400,1,0,17.1528,49300,17100,7,0
57616,123200,0,0,24.192,48300,34200,13,0
78957,1056000,0,0,30.3744,19000,47880,22,0
54215,198880,1,0,16.9344,11300,20776.5,13,0
116879,70400,0,0,40.0176,3800,17100,6,0
114582,84480,0,0,61.656,12100,26676,12,0
28488,343200,0,0,18.5304,15200,13680,21,0
96550,72160,0,0,45.0576,23100,15561,16,0
50495,70400,1,0,41.7144,90000,17100,11,0
136921,246400,0,0,10.584,78200,34200,12,0
49420,158400,1,0,37.7496,18300,34200,16,0
102542,308000,0,0,8.484,30000,47880,16,0
34031,61600,0,0,57.6072,8700,6626.25,15,0
109035,123200,0,0,20.3616,23000,15176.25,4,0
141611,149600,0,0,18.4968,39500,59850,12,0
105448,78281.28,0,0,16.9008,67200,22230,11,0
129055,96046.72,0,0,38.976,15400,8550,8,0
116328,114400,0,0,39.5808,60000,20520,22,0
108366,149600,0,0,31.332,76000,5130,16,1
118914,93280,0,0,25.9056,94500,8550,7,0
123359,88031.68,1,0,50.4672,30000,25650,23,1
82407,44000,0,0,43.9488,78600,3890.25,5,0
90829,102080,0,0,17.9928,30100,13680,26,1
127090,116160,0,0,10.8192,95800,22572,8,0
32729,193600,0,0,26.376,15600,41040,10,0
111727,114400,0,0,48.636,31400,27360,18,0
30125,61513.76,0,0,29.7024,45300,10388.25,9,0
80348,316800,0,0,13.524,70400,42750,12,0
118353,198880,0,0,33.1464,32600,17100,13,1
64104,191840,0,0,27.4848,90700,42750,25,1
106502,211200,0,0,14.1792,49500,59850,8,0
93293,70400,0,0,4.4856,33900,7182,5,1
41984,70400,0,0,57.8088,78500,1710,10,0
134133,140800,2,0,47.964,32200,41040,17,0
138424,50564.8,0,0,29.3832,97400,11970,14,0
53748,176000,0,0,18.4296,90700,27360,11,0
77837,316800,0,0,32.0544,80200,59850,15,0
56210,67596.32,1,0,3.8304,11300,5985,10,0
64742,103065.6,0,0,13.4232,33000,8550,5,0
58036,135520,0,0,35.1288,80000,25650,9,0
105318,92224,0,0,46.9224,20000,34200,17,1
98147,70400,2,0,66.276,45200,13680,20,0
84078,93280,0,0,19.2192,48200,25650,14,0
115829,88000,0,0,20.328,44100,6156,11,0
87351,362560,0,0,19.6056,84000,27360,20,0
61004,132000,0,0,25.1328,60300,23940,22,1
81476,179520,0,0,27.4512,86400,11970,15,1
143773,184800,0,0,9.492,77000,25650,8,0
132149,141665.92,0,0,58.3632,79900,34200,28,0
114522,109120,0,0,13.1712,60500,25650,9,0
74197,184800,1,0,17.724,92600,20520,9,0
34437,105600,0,0,10.1472,10000,25650,5,1
33140,70400,5,0,29.9376,12500,31464,18,0
116265,202400,0,0,28.5264,10000,52069.5,11,0
142653,80960,0,0,23.6712,54600,17100,11,1
105028,147840,0,0,20.8992,74000,41040,14,1
23797,100320,0,0,40.7064,88200,11970,34,0
24335,66880,0,0,50.1984,80600,20520,9,0
71688,286880,1,0,28.9296,20000,10260,12,0
64499,93280,0,0,60.4464,60500,24624,11,0
138887,168960,0,0,39.0768,89000,25650,8,0
31996,66880,0,0,36.876,11300,20520,14,0
27323,112640,1,0,29.484,84000,25650,10,1
40282,114838.24,0,0,41.2944,28200,29070,11,0
139040,95040,1,0,27.888,85300,33131.25,14,0
128107,105600,0,0,49.5264,92400,43006.5,15,0
42509,123200,0,0,46.452,75000,36936,13,0
30491,144320,0,0,65.2512,24700,20520,12,0
71638,110880,0,0,30.2064,29000,37620,13,0
132805,146080,1,0,16.296,75000,29070,12,0
97600,104720,0,0,35.3808,55900,20520,12,0
41898,159280,0,0,37.2792,30000,47880,19,1
59458,79200,0,0,34.9944,20800,21546,9,0
140032,54912,0,0,40.3872,64800,23427,8,0
109614,128480,0,0,12.2136,1500,10302.75,6,0
90856,59840,2,0,15.1872,89100,18810,11,1
132549,105600,1,0,22.6464,80500,34413.75,8,0
97626,228800,0,0,15.6576,60000,47880,20,0
87342,290400,1,0,46.4856,12500,59850,14,0
125156,308000,0,0,7.8624,10000,34200,27,0
30513,96800,0,0,42.1176,46400,10260,12,0
35048,131120,0,0,26.1072,30800,54720,12,0
103051,110880,0,0,23.1336,46300,25650,9,1
52793,88000,0,0,35.1792,73800,17100,9,1
137925,220000,0,0,24.864,94600,47880,12,0
139271,257225.76,0,0,34.7592,26000,51300,8,0
99141,79200,0,0,31.8024,71100,19152,11,0
69081,144320,0,0,33.3648,25400,17100,7,0
126727,114400,0,0,48.3672,78200,46512,14,0
94867,86240,0,0,6.6696,61800,6840,9,0
136130,132000,0,0,35.8848,76100,27360,17,0
92245,99980.32,0,0,31.7688,31300,20520,10,1
93898,116160,0,0,25.2336,46200,14150.25,7,0
120618,126720,4,0,11.8776,2000,20520,8,0
128566,107360,0,0,26.04,2500,34200,7,0
60633,100274.24,0,0,35.112,31200,32490,7,0
51263,105600,0,0,40.0176,77000,41040,10,0
112889,114400,1,0,52.752,24900,29839.5,11,0
91684,61600,0,0,35.6664,53900,17100,8,1
37679,65120,5,0,12.7008,10000,8892,10,0
105088,93280,0,0,37.128,33800,22230,9,0
65495,88000,0,0,20.3616,10000,30780,7,0
123418,86240,0,0,27.7704,20800,8550,8,0
46301,80960,0,0,14.952,45200,23256,9,0
57011,66880,0,0,30.996,53000,14235.75,14,1
92514,214720,1,0,11.0208,20700,9405,7,0
135969,96800,1,0,55.1376,60400,42750,17,0
31348,60659.456,0,0,22.5792,48000,7695,11,0
81774,202400,0,0,37.3296,60000,59850,21,0
124647,74279.04,0,0,10.5504,98300,23940,6,1
35501,123200,0,0,28.3416,92800,17100,7,1
138803,16896,0,0,20.16,86000,2565,11,0
64353,134339.04,0,0,56.3136,10300,13979.25,10,0
54871,95040,0,0,45.4608,29400,17100,11,0
44002,26400,0,0,60.48,29300,12312,8,0
114362,308000,0,0,20.3784,95400,59850,14,0
118160,167200,1,0,16.1448,55000,59850,13,0
129771,88000,0,0,28.4256,60000,27360,9,0
75130,73216,1,0,28.3584,95600,8550,8,0
118304,140800,2,0,43.6464,98600,17100,11,0
40202,68640,0,0,28.728,33400,25308,7,0
98194,235840,0,0,40.8576,75000,42750,10,0
80793,128480,1,0,45.3768,21000,42750,8,0
27775,91520,0,0,43.7304,93500,16031.25,14,0
102142,114400,0,0,40.1016,38100,18468,14,0
137951,169708,0,0,41.748,94900,51300,27,0
125615,176000,0,0,15.0528,91700,11029.5,17,1
60540,140800,0,0,39.4464,27800,59850,11,0
72397,123200,2,0,19.6728,43100,35910,11,0
94295,70400,0,0,56.7,8000,28642.5,7,0
40221,140800,0,0,53.5584,30100,34200,22,0
143593,70400,0,0,27.9216,91900,28215,11,1
28164,232320,0,0,18.3792,80200,53010,9,0
33212,70400,0,0,23.7888,40000,7053.75,8,1
75977,143440,0,0,33.7512,90000,37620,18,0
107248,88000,0,0,31.416,6000,23940,7,0
33069,237600,0,0,49.0392,33500,27360,20,0
52686,110000,0,0,27.5184,33400,37149.75,19,0
25741,1056000,0,0,20.6976,94500,59850,11,0
39194,98560,0,0,29.988,12300,20520,10,0
114325,98503.68,0,0,48.9552,75100,5130,12,0
33869,78320,0,0,26.5944,68100,6840,5,0
142110,96800,0,0,37.212,45400,5472,11,0
94558,181779.84,0,0,27.5352,40000,59850,13,0
51873,47520,0,0,65.3352,31700,23085,11,0
125705,123200,0,0,25.8048,62700,10260,11,0
82927,77440,0,0,30.0552,30100,16416,16,0
27885,135872,0,0,43.5624,78700,3420,12,1
70888,352000,0,0,25.5864,92700,47880,15,1
65784,82010.1216,0,0,46.5024,45500,34200,15,0
108577,56320,0,0,42.6384,32600,19665,11,0
95749,158400,0,0,41.16,60400,27360,19,0
126775,110880,0,0,12.3144,92200,13680,5,0
144247,96800,0,0,26.8968,95300,12996,15,1
117713,151360,1,0,18.0096,11200,30780,12,0
27790,237600,0,0,37.2624,30200,59850,9,0
43547,62326.88,0,0,13.0368,94000,4788,7,1
72703,237600,2,0,15.3888,32800,42750,9,0
70151,93280,0,0,19.5552,95600,30780,10,0
54729,132000,0,0,46.536,30200,23940,18,0
29999,236910.08,0,0,9.3072,95000,5130,7,0
49950,79200,0,0,7.5264,33100,9234,15,0
136538,149600,0,0,16.296,84000,12312,12,1
34974,176000,1,0,14.0616,43200,16416,17,0
99435,79200,0,0,54.3816,13500,16458.75,13,0
70549,200640,0,0,35.9352,20100,17100,13,1
47962,102080,1,0,11.6088,27400,34200,19,0
51072,158400,2,0,60.4128,85000,17399.25,14,0
59497,104888.96,0,0,32.172,93000,17100,8,0
30334,26400,0,0,57.12,44100,4916.25,14,1
47530,64064,0,0,20.3784,46300,20520,4,0
146466,80960,0,0,34.9272,24500,18981,11,1
40837,132000,0,0,20.3952,19800,21375,9,0
87761,79200,0,0,33.0624,29400,7695,17,0
125837,114400,3,0,13.188,90700,42750,9,0
130196,82720,0,0,42.9072,36000,18810,7,0
101797,184800,1,0,35.3304,56700,17100,8,0
92123,125664,0,0,21.336,84300,16416,12,0
33060,184800,0,0,41.7816,60400,47880,11,0
25696,167868.8,1,1,24.6288,75000,59850,10,0
72081,193600,0,0,17.556,8800,20520,8,1
84565,70400,0,0,32.9112,40300,13680,12,0
52553,114400,0,0,42.1008,37100,34200,14,0
134179,176000,0,0,13.4064,20700,20520,15,0
132976,132000,0,0,38.3208,99900,22871.25,13,1
87993,105600,1,0,30.744,32500,20520,9,0
77255,308000,1,0,16.3128,66600,20520,11,1
89792,67448.48,1,0,41.6136,8000,27360,8,0
35411,255200,0,0,22.4952,80800,47880,11,0
88016,80960,0,0,18.4968,25400,34200,11,1
73768,65120,0,0,59.052,33300,13680,12,0
132602,73920,0,0,49.2072,35800,17100,17,0
127903,140800,0,0,39.6312,77000,42750,14,0
129625,88000,0,0,32.34,1500,12312,14,0
46852,110000,0,0,14.0616,20700,20520,8,0
55611,44000,0,0,37.5816,86400,5472,13,0
62433,105600,0,0,18.5808,99500,18895.5,12,0
138243,88000,0,0,29.8368,53200,15390,15,1
67930,84480,0,0,8.064,33100,16416,6,0
125087,149600,1,0,40.5384,32200,59850,16,1
140943,53081.6,0,0,57.288,32700,7652.25,9,0
98483,119680,0,0,59.6232,94500,25650,18,0
44507,264000,0,0,8.9376,10000,8550,9,0
82103,158400,0,0,37.8168,10400,59850,14,0
93892,123200,0,0,11.1216,16100,20520,17,0
77374,75680,0,0,52.8864,45800,17100,18,0
66205,218240,3,2,26.9808,22200,29070,14,1
62168,61600,0,0,24.192,92800,12312,14,1
105994,84480,0,0,15.0696,77500,26505,9,0
25449,151360,5,0,10.1808,29700,12312,5,0
114722,193600,1,0,29.6352,6900,33516,10,0
113397,96800,0,0,36.9936,7500,25650,11,0
105939,193600,0,0,5.2248,12500,46170,5,0
98997,88000,2,0,29.1984,91300,17100,11,0
108267,52800,0,0,37.296,33600,22529.25,16,1
59055,105600,0,0,23.3184,95100,13680,7,0
90677,91520,0,0,34.0032,98400,27360,10,0
60903,133760,0,0,10.3488,24100,27360,12,0
133914,172480,0,0,27.3168,19000,13680,8,0
110158,114400,0,0,28.5096,62200,39330,8,0
22386,119680,0,0,31.5168,19100,21888,15,0
42068,106480,0,0,49.7112,64100,3420,17,0
70183,79200,0,0,27.2832,33600,8464.5,8,0
47255,105600,0,0,60.6144,55300,43776,20,0
40076,123200,0,0,16.044,95200,34200,10,0
87091,111408,1,0,43.1928,10000,25650,13,0
68518,158400,0,0,45.8472,94500,34200,9,0
55146,114400,0,0,23.0328,46100,28215,15,1
30193,149600,2,0,36.2376,60000,34200,10,0
40991,109120,0,0,20.5128,16300,25650,7,1
64517,202400,0,0,23.9904,97000,25650,20,0
138995,132000,0,0,30.4416,94400,25650,12,0
46801,114400,0,0,23.0832,85700,33345,7,0
113895,102801.6,1,0,58.4976,77300,17100,13,0
76342,114400,0,0,9.6096,92600,16758,7,0
78236,105600,0,0,50.3328,42000,31207.5,12,0
63955,91520,0,0,20.0256,8800,25650,5,0
112576,126720,0,0,54.936,15500,42750,19,0
143060,92400,0,0,26.376,84500,20520,13,1
109043,146080,0,0,35.3472,75000,12996,11,1
79437,105600,1,0,11.2896,49500,24624,15,0
117702,174768,0,0,6.3672,21200,30780,16,0
28275,170720,0,0,6.2328,12600,25650,13,0
126410,202400,0,0,13.3896,64100,20520,7,1
115619,95040,0,0,26.5776,42700,30780,9,0
117927,202400,0,0,32.8776,33400,59850,17,0
119559,105600,0,0,48.9384,77000,4788,11,0
140730,70400,0,0,49.4424,33400,16416,8,0
135344,123200,0,0,17.3712,56400,20520,13,0
132134,211200,0,0,24.948,92500,59850,8,0
38504,63360,0,0,25.872,30300,8550,6,1
28749,123200,0,0,26.0736,5000,25650,15,0
42426,123200,0,0,40.6056,19000,32575.5,8,0
103496,49280,0,0,42.9576,92100,2052,8,0
48907,133760,0,0,32.7432,46300,57156.75,11,0
115196,105600,0,0,47.9808,19400,14364,10,1
63108,109120,0,0,28.4928,60600,25650,17,0
144552,105248,0,0,10.6008,60600,27360,7,1
93386,170720,0,0,44.3688,30200,12312,15,0
33005,190960,0,0,48.5016,27900,20520,20,0
104640,58572.8,0,0,26.6616,77300,10260,23,0
107996,22000,0,0,11.1384,96700,5472,20,0
62138,246400,0,0,48.2328,20800,51300,9,0
24968,47520,0,0,19.5552,95900,16245,7,0
28586,130240,0,0,42.252,30000,21546,12,0
124952,146080,0,0,13.1376,79900,41040,6,0
111160,176000,0,0,27.0144,48200,3420,13,0
53717,123200,3,0,35.3976,11400,20520,10,0
117644,184507.84,0,0,22.2096,82900,41040,8,0
106892,440000,0,0,17.3208,94000,59850,12,0
138725,102080,0,0,49.4928,27300,13680,18,0
137267,80963.52,0,0,20.7816,89000,39330,8,0
145950,193600,0,0,49.728,30600,30780,12,1
128227,104720,0,0,44.352,49400,31806,16,1
107782,143264,0,0,37.9008,46200,33858,12,0
93684,140800,0,0,5.628,67300,9576,13,0
119236,191840,0,0,21.0168,11700,49590,12,0
26557,132000,0,0,20.5128,48300,23940,8,0
42453,93280,0,0,21.756,78400,10260,10,1
27520,91520,0,0,37.6488,47300,30780,10,0
125869,175991.2,0,0,26.712,21700,7395.75,12,1
117291,44000,0,0,45.7296,14600,4104,10,0
102322,147840,0,0,12.936,92500,6840,9,0
105429,42240,0,0,18.564,74800,13124.25,9,0
119375,176000,1,0,37.4304,26000,56430,22,0
97501,228800,2,0,9.0552,23600,17955,5,0
50105,56742.4,0,0,33.1464,93500,16416,9,0
56506,95040,0,0,38.9088,8800,34200,10,0
131238,102555.2,0,0,45.3096,47700,41040,17,0
68931,156640,0,0,12.0288,97200,42750,8,1
33484,107865.12,0,0,41.496,92100,10260,25,1
121676,132000,0,0,25.6536,11400,34200,6,0
32854,255200,0,0,30.5088,22400,27360,19,1
93748,47520,1,0,54.9528,8000,7182,10,1
77331,61600,0,0,18.4296,55400,23940,6,0
126548,111760,0,0,44.352,78100,30780,13,0
38942,202400,0,0,11.9616,91000,20520,8,1
105319,114400,0,0,46.1496,91000,27360,22,0
39989,63360,1,0,54.6,28200,11970,9,0
35495,68640,0,0,41.7144,98000,12696.75,14,0
141314,598400,0,0,6.7368,44200,59850,6,0
98434,128550.4,0,0,39.0096,14100,36636.75,13,0
86521,80960,0,0,27.5184,47500,34584.75,17,0
24270,153120,7,0,28.056,7800,17100,18,0
111270,90112,0,0,49.5768,94500,30780,13,1
142945,95040,1,0,28.3752,92200,10260,14,0
75036,246400,0,0,52.8864,22100,33772.5,15,0
52447,132000,1,0,28.3584,63300,42750,11,0
58256,176480.48,0,0,19.7232,20100,17100,11,0
50373,60192,0,0,16.0272,97400,5130,9,0
112393,86240,0,0,22.26,47600,16587,12,0
71842,272800,1,0,12.6,75000,47880,17,0
75369,96800,0,0,14.0784,11800,23427,11,0
61349,105600,0,0,20.1768,91300,27189,9,0
139021,123200,0,0,32.7768,85100,39757.5,12,0
106753,123200,0,0,30.9288,3000,11628,5,0
32486,258861.4512,0,0,41.496,22300,48948.75,14,0
121549,123200,1,0,28.5936,28000,16929,8,0
93554,246400,1,0,3.1752,46700,22230,9,0
33868,102080,0,0,16.128,73500,20520,14,1
132893,98560,1,0,43.9992,30000,42750,9,0
34361,118382.88,0,0,43.5288,22300,15390,7,0
33112,105600,0,0,56.448,33000,10260,12,0
76311,176000,1,0,37.2792,75000,30780,13,0
120515,44000,0,0,19.5048,34700,9576,4,0
81076,132000,1,0,29.3832,75000,19152,12,0
143332,827200,0,0,12.1632,44100,47880,17,0
144257,96800,1,0,37.9344,78100,47025,8,0
30983,179520,1,0,7.6272,93300,13680,7,0
88442,132000,0,0,43.9992,15200,11115,8,1
112207,58960,0,0,30.9456,31000,13680,13,0
122445,137280,0,0,24.7632,11200,41040,10,0
95241,308000,0,0,19.3704,25500,34200,14,0
29440,79200,0,0,19.3872,97200,10260,9,1
119879,88000,0,0,37.1784,96700,6156,15,1
65602,242880,0,0,26.0232,91200,42750,23,0
24626,161920,0,0,52.7016,48100,34200,11,0
121043,112640,0,0,48.1656,78200,30780,12,0
37458,105600,0,0,50.0976,43400,34200,11,0
140556,396000,0,0,20.8824,90200,34200,16,1
91356,88000,0,0,26.3928,19900,13680,11,1
